,docs,topics,target
4564,republicans looking for the black vote and ice cube is part of nwa who was successful in bringing everyone together against the cops perfect chess piece nice move trump team,-1,biden
4565,stop lazily depending on the press to tell you what to think i used to respect obama i voted for him the facts are trump is the hardest working president in history and he has worked,-1,biden
4566,trump will get my vote will never vote for the demo rats whose platform is for the killing of babies,-1,trump
4567,no more issues to attack president donald trump baden and democrat used word vote vote for last president obama omar just puppet for democrat just fishing black and latino vote,-1,biden
4568,vote dirty joe,-1,biden
4569,no masks super spreading rallies fewer voters break usps the wh is using covid to suppress the vote,-1,biden
4570, the american people want whomever wins this election to fill this seat so it was ok when obama tried to fill a seat during,-1,biden
4571,his son gets from china uh please talk that truth rather than talking shitto all the american people please go and vote,-1,biden
4572,i think if the black vote comes out like it did for the first term of obama the democrats should take the whitehouse ,-1,biden
4573,secondly he is putting his slanderous opinion or spin on things to try to make cube feel bad if he votes republican what a hypocrite with a slanted reporting agenda all he had to ask was the who what,-1,biden
4574,has cube got a lot of black coloring on him he looks black if he aint voting biden he cant be black ,-1,biden
4575,gone publicly on record to corroborate the emails including that joe lied about not receiving foreign money you are voting for a corrupt politician who is beholden to russian ukrainian and chinese interest recall how cnn fooled you into,-1,biden
4576,gone publicly on record to corroborate the emails including that joe lied about not receiving foreign money you are voting for a corrupt politician who is beholden to russian ukrainian and chinese interest r rrecall how cnn fooled you into,-1,biden
4577,gone publicly on record to corroborate the emails including that joe lied about not receiving foreign money you are voting for a corrupt politician who is beholden to russian ukrainian and chinese interest r rrecall how cnn fooled you into,-1,biden
4578,gone publicly on record to corroborate the emails including that joe lied about not receiving foreign money you are voting for a corrupt politician who is beholden to russian ukrainian and chinese interest r rrecall how cnn fooled you into,-1,biden
4579,gone publicly on record to corroborate the emails including that joe lied about not receiving foreign money you are voting for a corrupt politician who is beholden to russian ukrainian and chinese interest r rrecall how cnn fooled you into,-1,biden
4580,gone publicly on record to corroborate the emails including that joe lied about not receiving foreign money you are voting for a corrupt politician who is beholden to russian ukrainian and chinese interest r rrecall how cnn fooled you into,-1,biden
4581,gone publicly on record to corroborate the emails including that joe lied about not receiving foreign money you are voting for a corrupt politician who is beholden to russian ukrainian and chinese interest r rrecall how cnn fooled you into,-1,biden
4582,to you all of you because you are the lord i pray to all the lords and vote the devil out i will sing joy to the world the lord has come in this,-1,biden
4583,if u still believe cnn that biden is winning ur an idiot biden is losing big time ,-1,trump
4584, vote blue american wilderness being sold off to big corporations with connections to gop by trump and cronies ,-1,biden
