,docs,topics,target
4530,yep trump supporters are saying they re voting biden to pollsters i know atleast people who ve told me that ,1,biden
4531,i had a dream that biden was winning but then trump won in the last minute,1,trump
4532,hey trump got cents lol i already voted biden ,1,biden
4533,it s weird all polls show easy biden win trump has more people show up at one rally than all biden s combined record number of,1,trump
4534,a vote for sleepy joe biden is a vote for dementia,1,trump
4535,hey chris you are fake news and a liberal hack you know trump will win again biden has a low chance fake polls don mean squat just like in ,1,trump
4536,democrats are corrupt every time a poll comes up i say biden but voting trump democrats would fix the country like they have destroyed their cities,1,biden
4537,a biden win dark evil times ahead ,1,trump
4538,what s your point hmmmmmmmmmm yes you are right i do fear that biden could win too ,1,biden
4539,i can tell you right now trump is gon na win i would get prepared i am not voting for either trump or biden i am telling,1,biden
4540,if any one still vote for biden after the lab top hard drives was released on all over the websites about the biden family,1,trump
4541,save the us from biden and harris they both are very weak leaders cnn would love to biden to win cnn thinks trump supporters are racist white males without college degrees fake news,1,trump
4542,biden is terrible candidate i considered voting for hillary in but biden no way ,1,biden
4543,publicly they re voting for trump combine that with overwhelming confidence on the left that joe biden is the winner and you could be in for a huge supprise even bigger than the one in one i,1,biden
4544,also believe if trump wins on election night that biden should n t concede and that he insist that all votes need to be counted first do not kid yourself both sides are totally planning to contest,1,unknown
4545,they go to districts where who ever they want to be up in the poll out number the other if biden wins then their is a good chance of a stock market crash of your money will eventually,1,biden
4546,let vote for joe biden,1,biden
4547,just go out and vote vote like biden has a chance of winning do not take anything as an answer,1,biden
4548,biden winning till the trump supporters get off work and vote,1,biden
4549,guys do not let fxkn biden win i am warning u or our world will be worse trump for president ,1,biden
4550,do not you get it they want you to believe them so u will vote for biden who cannot remember who he talks too ,1,biden
4551,biden has to rally in minnesota republicans haven t won that state in years that should speak louder than polls when the democrats are wasting resources on a state they should dominate ,1,biden
4552,i voted biden but i am almost certain that trump is going to win ,1,biden
4553,my dear sister the democrat asked me to either vote biden or not vote at all for the sake of the country after a few words ,1,biden
4554,no one wants to vote for joe biden lots of people want to vote against trump but no one really wants to,1,unknown
