,Unnamed: 0,docs,topics,target
6590,6590,soyboy he is leading the charge in fake news it fake news if anyone seriously thinks if biden wins he up for the job to think a year old geriatric like him has the mental ,1,biden
6591,6591,poor people middle class and immigrants people of colours should vote for joe biden ,1,biden
6592,6592,trump is the worst president in the world i will vote for biden and trump know bout this in january and do not nothing bout it so now like where,1,biden
6593,6593,in my opinion joe biden will win,1,biden
6594,6594,joe biden voting,1,biden
6595,6595,joe biden voting,1,biden
6596,6596,anyone that would vote for biden is a simple minded fool and does not deserve to live in america he is a,1,trump
6597,6597,haha stupid liberals believe everything they hear and think biden is going to win haha,1,trump
6598,6598,biden wins he will become the president us no again and more respect ,1,biden
6599,6599,it sad that tv ads make that much of a difference but they do i sure hope biden wins,1,biden
6600,6600,hey everyone hope you guys voted for joe biden already,1,biden
6601,6601,biden wins he will become the president us no again and more respect ,1,biden
6602,6602,what are you saying i agree trump is too much over the top but biden is so so so much worse i have no idea how you vote for him please tell me how ,1,biden
6603,6603,i not gonna vote becuase cnn told me months ago that biden would win and that there was no way trump could win ,1,trump
6604,6604,out of his own mouth biden says he is running against george for the senate smells little girls hair and feels up peoples wifes yep dem will vote for that ,1,biden
6605,6605,if biden wins and is inaugurated i hope the first thing he does is order trump arrested for inciting terrorist behavior ,1,biden
6606,6606,biden cant even remember to tie his on shoes would make a better president than trump are you people insane vote trump dont vote for someone that cant remember his own name,1,trump
6607,6607,if an order is bad you don do it resign all votes matter ,1,biden
6608,6608,if biden wins by votes or by million votes trump has already said it will be an illegal election,1,biden
6609,6609,sorry folks i cannot vote for a democrat this time biden has too much bad baggage too far left and out of touch with main street americans,1,biden
6610,6610,what are you saying i agree trump is too much over the top but biden is so so so much worse i have no idea how you vote for him please tell me how ,1,biden
6611,6611,i support biden but i have a terrible feeling trump is going to win tomorrow ,1,biden
6612,6612,look at joe biden in michigan he is stumbling around and mumbling incoherently a vote for joe is a vote for alzheimer s dementia ,1,biden
6613,6613,polls are fake joe biden not winning have u seen his rally people are coming it a joke,1,biden
6614,6614,saw some trumpers in hawaii yesterday like aloha hawaii go biden we love bernie voted for biden for bernie,1,trump
6615,6615,trump so no boasting biden bumper stickers for fear of police harassment but those cops wo n t be in the voting booth with me or my entire family ,1,trump
6616,6616,already been doing all along with they exception of further wrecking the country by shutting it down a vote for biden will ruin this country ,1,trump
6617,6617,we need to protect and keep our children safe by voting for biden loser trump to save our country from embarrassment ,1,trump
6618,6618,vote biden ,1,biden
6619,6619,biden wins polls trump wins presidency ,1,trump
6620,6620,vote vote vote biden can do a lot of damage in years maybe the end of freedom in america ,1,biden
6621,6621,vote for trump biden looks sick and tired he does not look energetic like trump ,1,biden
6622,6622,trump has my vote the reason biden is winning is cause president obama is helping him other then that he wouldent,1,biden
6623,6623, degrees trump represents the working class whether you like it or not he is actually working to get votes biden is either sleeping in his basement or trying to ride obama and hollywood s coattails to the,1,biden
6624,6624,i a trump voter and i tell every pollster i voting for biden ,1,trump
6625,6625,make amends then maybe just maybe biden wins whichever side you on just go out and vote,1,biden
6626,6626,a vote for biden is a vote for decency a vote for trump is a vote for criminal dictatorship ,1,trump
6627,6627,you know its over when cnn election expert has zero evidence supporting any biden win in any of those states biden needs to flip and yet theres no rational reason or data supporting,1,trump
6628,6628,really a vote for biden is gon na get a very racist socialist and anti america president harris coz biden will step,1,trump
6629,6629,i hope to god biden wins this election by a landslide trump has made america unrecognizable from the great respected country we ve,1,biden
6630,6630,trump will win biden has not chance ,1,biden
