,docs,topics,target
6333,i did not vote for donald trump in but i will be voting for him this year here s why ,0,trump
6334,many many trump supporters are voting for rherd immunity covid death rate out of control rtheft billionaire pays a year,0,biden
6335,cnn going to have flipout when trump wins again they going call another russan hack again when trump win again you cnn dumb heads,0,biden
6336, tell donald trump to go to hell yes linsey americans agree with you and are voting to tell him just that we are going to use your words against you and voting you out,0,trump
6337,glad these kids have had time home wth there parents otherwise they would probably be brainwashed by liberal colleges to vote for dementia biden and communist harris trump ,0,trump
6338,tiktok says do not vote trump,0,trump
6339,go and vote for trump ,0,trump
6340,his tax returns will prove he funded a kiddie porn ring involving epstein and maxwell and btw maxwell connected to jonbenet ramsey vote you conscience no trump,0,trump
6341,hey cnn how about this trump wins in a landslide an cnn msnbc gets there doors closed permanent good good news,0,trump
6342,family members professors they stay silent most of them that is until they are in the voting booth your polls missed this in cnn looks like it s the same this time round,0,biden
6343,and all other enemies of progress and prosperity to manipulate use you against your best interest go and vote for president donald trump do not get tricked by democrats be a master of your own destiny,0,biden
6344,vote trump out and lock him up ,0,biden
6345,anyone who has or is voting for trump either did not do any fact checking and is falling for all the proven lies and or,0,biden
6346,medical has figured out how to better treat this new virus no more bs to get your totalitarian government voted in i will vote trump republicans down ballot ,0,trump
6347,i am voting trump who s with me,0,trump
6348,i like it that people vote no matter who for its how we stay free i believe the best move is to get,0,biden
6349,i voted for the first time in my life yesterday trump ,0,trump
6350,is gone it is out in the open for everyone to see now what will happen is that if trump wins that is the end of the usa if he loses we can build a country that we all,0,biden
